Time(sec),ann10
0.0,0.5
1.0,0.5
2.0,0.5
3.0,0.5
4.0,0.5
5.0,0.5
6.0,0.5
7.0,0.5
8.0,0.5
9.0,0.5
10.0,0.4631111111111108
11.0,0.4552888888888889
12.0,0.4225777777777776
13.0,0.3951999999999999
14.0,0.3751111111111111
15.0,0.37
16.0,0.357625
17.0,0.357625
18.0,0.32280000000000003
19.0,0.2894666666666669
20.0,0.28
21.0,0.28
22.0,0.28
23.0,0.28
24.0,0.4551111111111088
25.0,0.6698666666666647
26.0,0.7781333333333327
27.0,0.8588888888888877
28.0,0.8588888888888877
29.0,0.8588888888888877
30.0,0.8588888888888877
31.0,0.8814222222222221
32.0,0.9108888888888891
33.0,0.9099999999999998
34.0,0.8175333333333383
35.0,0.6075555555555606
36.0,0.38182222222222223
37.0,0.38182222222222223
38.0,0.38182222222222223
39.0,0.38182222222222223
40.0,0.38182222222222223
41.0,0.38182222222222223
42.0,0.39
43.0,0.3982222222222209
44.0,0.3982222222222209
45.0,0.5035111111111079
46.0,0.5631999999999986
47.0,0.6447333333333316
48.0,0.6810222222222218
49.0,0.6549777777777803
50.0,0.6308888888888906
51.0,0.6199999999999999
52.0,0.5635555555555598
53.0,0.4813777777777834
54.0,0.4308888888888897
55.0,0.4199999999999999
56.0,0.3568444444444542
57.0,0.2626666666666689
58.0,0.2626666666666689
59.0,0.20026666666667228
60.0,0.20026666666667228
61.0,0.16186666666665586
62.0,0.16186666666665586
63.0,0.2643555555555539
64.0,0.2643555555555539
65.0,0.3826222222222024
66.0,0.3826222222222024
67.0,0.6302444444444332
68.0,0.8287111111111086
69.0,0.8911999999999992
70.0,0.8429555555555562
71.0,0.6652222222222242
72.0,0.4599333333333336
73.0,0.4599333333333336
74.0,0.4599333333333336
75.0,0.2854222222222217
76.0,0.2854222222222217
77.0,0.2854222222222217
78.0,0.2854222222222217
79.0,0.2854222222222217
80.0,0.23259999999999964
81.0,0.2056444444444456
82.0,0.23506666666666734
83.0,0.2334666666666637
84.0,0.2334666666666637
85.0,0.1991111111111109
86.0,0.1371999999999992
87.0,0.2105777777777931
88.0,0.2105777777777931
89.0,0.4372444444444628
90.0,0.4372444444444628
91.0,0.4372444444444628
92.0,0.4372444444444628
93.0,0.5278222222222244
94.0,0.6074444444444662
95.0,0.7256444444444472
96.0,0.7570666666666683
97.0,0.7231111111111062
98.0,0.6820888888888829
99.0,0.6159111111111072
100.0,0.6091111111111104
101.0,0.6000000000000002
102.0,0.562044444444431
103.0,0.54
104.0,0.54
105.0,0.54
106.0,0.54
107.0,0.54
108.0,0.5361777777777742
109.0,0.53
110.0,0.5300000000000001
111.0,0.5300000000000001
112.0,0.53
113.0,0.53
114.0,0.53
115.0,0.5251111111111056
116.0,0.52
117.0,0.52
118.0,0.52
119.0,0.5200000000000001
120.0,0.5200000000000001
121.0,0.52
122.0,0.52
123.0,0.52
124.0,0.52
125.0,0.52
126.0,0.52
127.0,0.52
128.0,0.5218222222222247
129.0,0.5579555555555632
130.0,0.6
131.0,0.6080888888888918
132.0,0.5851111111111039
133.0,0.5709333333333317
134.0,0.5539999999999939
135.0,0.5400000000000001
136.0,0.5323111111110983
137.0,0.52
138.0,0.52
139.0,0.5200000000000001
140.0,0.5200000000000001
141.0,0.52
142.0,0.52
143.0,0.52
144.0,0.4035999999998754
145.0,0.19368888888878047
146.0,0.0
147.0,0.02182222222226551
148.0,0.02182222222226551
149.0,0.1170222222222356
150.0,0.13488888888889858
151.0,0.21102222222228684
152.0,0.27977777777780555
153.0,0.27977777777780555
154.0,0.3628222222223377
155.0,0.3628222222223377
156.0,0.4974666666667033
157.0,0.4974666666667033
158.0,0.5538222222222307
159.0,0.6267555555555407
160.0,0.62
161.0,0.63
162.0,0.5307111111110071
163.0,0.4322222222221903
164.0,0.4067999999999722
165.0,0.3248444444443965
166.0,0.2461777777776998
167.0,0.2461777777776998
168.0,0.17608888888889845
169.0,0.15093333333336015
170.0,0.15093333333336015
171.0,0.15093333333336015
172.0,0.2939333333334466
173.0,0.44266666666670906
174.0,0.4848888888889015
175.0,0.5212000000000837
176.0,0.7133777777779241
177.0,0.9267111111111294
178.0,0.7847999999998029
179.0,0.5255555555554775
180.0,0.5255555555554775
181.0,0.5255555555554775
182.0,0.35017777777765297
183.0,0.35017777777765297
184.0,0.35017777777765297
185.0,0.35017777777765297
186.0,0.24395555555552814
187.0,0.24395555555552814
188.0,0.21813333333332224
189.0,0.1991111111110972
190.0,0.16204444444443308
191.0,0.14471111111112558
192.0,0.21693333333330986
193.0,0.21693333333330986
194.0,0.14213333333329775
195.0,0.18
196.0,0.2571111111112185
197.0,0.2571111111112185
198.0,0.5084000000001487
199.0,0.5084000000001487
200.0,0.5084000000001487
201.0,0.661422222222282
202.0,0.7380888888890137
203.0,0.8534222222223253
204.0,0.9010444444442204
205.0,0.1978222222223086
206.0,0.3163111111112461
207.0,0.4408666666667891
208.0,0.4408666666667891
209.0,0.5282222222222737
210.0,0.5282222222222737
211.0,0.6935555555556129
212.0,0.634755555555344
213.0,0.4888444444443752
214.0,0.3695111111108358
215.0,0.3695111111108358
216.0,0.1875777777777364
217.0,0.4062222222224181
218.0,0.4062222222224181
219.0,0.4062222222224181
220.0,0.4062222222224181
221.0,0.63
222.0,0.6626666666666146
223.0,0.6223555555555252
224.0,0.5235111111110594
225.0,0.4672888888887888
226.0,0.4672888888887888
227.0,0.4672888888887888
228.0,0.4672888888887888
229.0,0.4496666666667076
230.0,0.4555555555555713
231.0,0.4772444444443904
232.0,0.3702666666664853
233.0,0.3702666666664853
234.0,0.3200000000000001
235.0,0.3200000000000001
236.0,0.3200000000000001
237.0,0.25397777777760633
238.0,0.25397777777760633
239.0,0.25397777777760633
240.0,0.22477777777752905
241.0,0.3110888888893565
242.0,0.44
243.0,0.582444444445061
244.0,0.8485777777778275
245.0,0.8485777777778275
246.0,0.8485777777778275
247.0,0.8485777777778275
248.0,0.8952666666667254
249.0,0.9336000000000176
250.0,0.9766222222222176
251.0,0.945466666666644
252.0,0.6731333333328621
253.0,0.5042222222222494
254.0,0.5009333333333288
255.0,0.5000888888888233
256.0,0.4399555555555129
257.0,0.43
258.0,0.43
259.0,0.426177777777762
260.0,0.42
261.0,0.42
262.0,0.4533333333333767
263.0,0.4647555555555629
264.0,0.4647555555555629
265.0,0.4647555555555629
266.0,0.6486666666666737
